call_id,profanity_regex,profanity_ml,privacy_regex,privacy_llm
d4e22ff8-e8e2-4dcb-ad76-3e77ec345eec,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2]}","{'violation': False, 'reason': 'Sensitive information (account balance) was only disclosed by the agent after successful identity verification through Date of Birth and address. The customer subsequently provided payment details for a transaction, which is not a privacy violation by the agent.'}"
2ea925db-df94-4d9b-bd72-6c227742569d,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': True, 'reason': 'Sensitive information shared but no verification done.', 'sensitive': [3, 6], 'verification': []}","{'violation': True, 'reason': ""The agent disclosed the customer's outstanding balance ($350), which is sensitive financial information, without successfully verifying the customer's identity. The customer did not provide the requested account number, and no other verification steps were taken before the balance was shared.""}"
391b2314-8da8-4e6f-9171-ebb33cb39083,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2, 5]}","{'violation': False, 'reason': ""Sensitive information (account balance) was disclosed only after the customer's identity was successfully verified using their date of birth and address.""}"
8a4bea1a-a00b-4832-ada8-4bf1afacdda6,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""The agent mentioned 'your outstanding balance' (sensitive financial information) in a voicemail without any prior identity verification.""}"
3e43ed42-da47-46ac-bb54-ec9c5f799124,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""Sensitive information ('overdue balance') was shared by the agent before any identity verification took place.""}"
ecb08af4-0279-4178-a062-b82de0c701fb,"{'is_agent_profane': False, 'is_customer_profane': True}","{'is_agent_profane': False, 'is_customer_profane': True}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': [1, 3]}","{'violation': False, 'reason': 'The agent did not share any sensitive information or personal identifiers. The agent correctly refused to disclose account details because identity verification was not completed by the customer.'}"
966d60ed-9111-4e44-876d-6fcc3d78773e,"{'is_agent_profane': True, 'is_customer_profane': False}","{'is_agent_profane': True, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [1, 3], 'verification': [1, 2]}","{'violation': False, 'reason': 'Sensitive financial information (balance of $3,000) was disclosed only after the customer successfully verified their date of birth and address, adhering to the verification rules.'}"
f6a64305-ca58-469a-aaab-cd9f3a2c009d,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3, 5], 'verification': [1, 2]}","{'violation': True, 'reason': ""Sensitive financial information ('pending balance on your account') was disclosed before identity verification (DOB and address) was completed.""}"
a8de9746-ee32-4126-8faa-726f3b3c7da2,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""The agent disclosed sensitive financial information ('overdue balance with XYZ Credit', 'payment options') before successfully verifying the customer's identity using personal identifiers as required.""}"
e272ea2c-dd77-40ff-aefd-9975ca157595,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2]}","{'violation': False, 'reason': 'Sensitive information (outstanding balance) was shared only after the customer successfully verified their identity by providing their date of birth and address.'}"
320c83b6-fb0e-4c01-b455-46152a056395,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2]}","{'violation': False, 'reason': 'The agent requested and received identity verification (DOB and address) before disclosing any specific sensitive financial information (balance due). Sensitive information related to payment was provided by the customer for a transaction after verification.'}"
992c9928-1c11-4528-97f9-10a960dd0a58,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""Sensitive information ('overdue balance') was shared on a voicemail without any verification of the recipient's identity.""}"
74aa32ec-6cf0-4c54-bbdb-a8e16d66f457,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3, 5], 'verification': [1, 2]}","{'violation': False, 'reason': ""All sensitive information, including the outstanding balance and payment plan details, was disclosed only after the customer's date of birth and address were successfully verified by the agent.""}"
b66e19ea-ac01-4f47-a9a0-33d24b0ab438,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3, 4], 'verification': [1, 2, 5]}","{'violation': False, 'reason': 'Sensitive financial information was only disclosed after the customer successfully completed identity verification by providing their Date of Birth and address.'}"
23091fb3-8e07-4d4c-8575-227e3467e73a,"{'is_agent_profane': True, 'is_customer_profane': False}","{'is_agent_profane': True, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': [1]}","{'violation': True, 'reason': ""Sensitive information ('You owe us a shitload of money') was disclosed without successful identity verification. The agent merely asked for and received an address, but did not confirm identity before sharing sensitive financial details.""}"
3e2412cb-07db-4664-a4ae-2b69a1aae45c,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""The agent disclosed sensitive financial information ('overdue account', 'payment options') on a voicemail without any prior identity verification. Sensitive information should only be shared after successful identity verification.""}"
695b8667-5b26-45bb-8fbc-cc57fc8ce387,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3, 6], 'verification': [1, 2]}","{'violation': False, 'reason': ""Sensitive information (outstanding balance) was only disclosed after the agent successfully verified the customer's identity using their date of birth and address. No other privacy violations were detected.""}"
04bec80f-8614-484b-8ba2-831ff9dd03ef,"{'is_agent_profane': True, 'is_customer_profane': False}","{'is_agent_profane': True, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': [1]}","{'violation': False, 'reason': ""Sensitive financial information (outstanding debt/balance) was only discussed by the agent after the customer's identity was successfully verified with their date of birth.""}"
94609779-f099-4702-9b8f-7d07bc3c7c04,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': True, 'reason': 'Sensitive info shared before verification.', 'sensitive': [1], 'verification': [2]}","{'violation': False, 'reason': ""The initial mention of a 'past due balance on your account with First National Bank' is considered an opening message stating the call's purpose and falls under Rule 1's exception, thus not being classified as sensitive information being shared. No other sensitive information was disclosed before or without verification.""}"
36066f6f-e10e-4080-920c-ab415b52c54e,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 3]}","{'violation': False, 'reason': 'The agent requested and received confirmation of date of birth and address before disclosing the outstanding balance, ensuring identity verification occurred prior to sharing sensitive information.'}"
877e2349-9080-4ca9-8f04-f4676ed83774,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""Sensitive information ('past due balance with XYZ Credit Card') was disclosed to the customer before any identity verification took place.""}"
b1cc178e-4afc-4da6-8a41-d2fc61db8fef,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [1, 3], 'verification': [1, 2, 3]}","{'violation': False, 'reason': ""Sensitive financial information (outstanding balance, payment amount) was only disclosed by the agent after the customer's identity was successfully verified through confirmation of Date of Birth and current address.""}"
91833348-dca2-47a6-9464-cb7371dd8b09,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': 'Agent disclosed the sensitive nature of the call (outstanding balance) on a voicemail, which means identity verification of the listener could not take place before sensitive information was shared.'}"
467483c7-8c70-40dd-9449-384547b9ea93,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3, 4], 'verification': [1, 2, 3]}","{'violation': False, 'reason': ""Sensitive financial information was only shared after the customer's identity was successfully verified through date of birth and address.""}"
6e8d1602-d83d-4c06-8144-2f77ededeb7e,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': True, 'reason': 'Sensitive information shared but no verification done.', 'sensitive': [3], 'verification': []}","{'violation': False, 'reason': 'Sensitive information (current balance) was disclosed only after the customer successfully provided a personal identifier (address) for verification.'}"
b155951b-086d-4f20-8fb5-de3e42253ce6,"{'is_agent_profane': False, 'is_customer_profane': True}","{'is_agent_profane': False, 'is_customer_profane': True}","{'violation': True, 'reason': 'Sensitive information shared but no verification done.', 'sensitive': [3], 'verification': []}","{'violation': True, 'reason': ""Sensitive financial information (customer's current balance of $500) was disclosed by the agent without any identity verification taking place during the conversation.""}"
bd8b74d4-c630-4bb0-ac61-f3c8042f583c,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': True, 'reason': 'Sensitive information shared but no verification done.', 'sensitive': [3], 'verification': []}","{'violation': True, 'reason': ""Sensitive financial information ('outstanding balance with ABC Credit Union' and '$550 balance') was disclosed before proper identity verification was completed by the agent.""}"
5cc64b47-fe6f-44f3-9cf1-9aeec1d57be4,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""Agent disclosed sensitive financial information ('past due balance on your account') on a voicemail without performing any identity verification, which could expose this information to an unverified listener.""}"
872c27de-509a-4495-be25-c9023a343a1b,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2]}","{'violation': False, 'reason': 'Sensitive financial information (account balance) was only disclosed after the customer successfully verified their identity using date of birth and address.'}"
8e34b537-4076-4736-b07f-5437c2379e57,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [2, 3], 'verification': [1, 4]}","{'violation': True, 'reason': ""The agent disclosed the customer's balance of $450 before identity verification was completed using personal identifiers like an address.""}"
5a7eebc6-e089-44e9-aa0d-ef2e39ca11fb,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2]}","{'violation': False, 'reason': ""The agent disclosed the sensitive information (outstanding balance of $250) only after the customer's identity was successfully verified through their date of birth and address. No sensitive information was shared by the agent before verification or improperly without verification.""}"
87b72559-14d4-4750-b55f-9cbb552cd433,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': False, 'reason': 'No specific sensitive information was disclosed; the agent left a general message stating the purpose of the call, which is permitted by rule 5.'}"
b9cfbd3f-48f9-4e48-a4c7-8d8ad876edd2,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2]}","{'violation': False, 'reason': 'The agent requested and confirmed personal identifiers (DOB, address) before disclosing any specific sensitive financial information (balance amount).'}"
d6a3e0da-171f-4744-ba2b-7298f2604e7f,"{'is_agent_profane': False, 'is_customer_profane': True}","{'is_agent_profane': False, 'is_customer_profane': True}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2]}","{'violation': True, 'reason': ""Sensitive financial information ($500 balance) was disclosed after the customer provided an incomplete address ('123 Main St'), which does not meet the 'full address' requirement for identity verification.""}"
504d8ff3-73a7-4e5e-a2d1-b1ab6abe72eb,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1, 2]}","{'violation': False, 'reason': ""Sensitive information (specific balance amount, credit card processing details) was only shared or requested after the customer's identity was successfully verified using their Date of Birth and address. The initial mention of 'outstanding balance on your account' is an opening message and does not constitute a violation based on rule 5.""}"
99da74ae-edbe-4f56-92dd-a53fe062a480,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [4], 'verification': [3]}","{'violation': False, 'reason': ""The agent verified the customer's address before disclosing specific sensitive information such as the $450 balance and its breakdown. The initial mention of 'outstanding account balance' is permissible as per rule 5.""}"
c0c24a7d-88c3-4ac3-af0d-ad36b9891fb2,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': False, 'reason': 'No sensitive information, as defined by the rules (including the exemption for opening messages about an outstanding balance), or personal identifiers were shared by the agent without proper verification.'}"
6ca65973-5d6f-4ae8-824d-691263af7c22,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""Sensitive information ('outstanding balance with your credit account') was shared by the agent without any prior identity verification from the customer.""}"
68b8e267-3f64-4925-9ecb-6dfb5c1f6462,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3, 4], 'verification': [1, 2]}","{'violation': False, 'reason': ""Sensitive financial information ($250 outstanding balance and $125 payment amount) was disclosed only after the customer's identity was successfully verified through their address and date of birth.""}"
6eec7cee-53f4-4bc2-8b01-5334b32c565c,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Sensitive information not shared.', 'sensitive': [], 'verification': []}","{'violation': True, 'reason': ""Sensitive information ('your past due balance') was disclosed to a voicemail without any identity verification.""}"
2dbce9d8-284c-43c9-aaab-736648188892,"{'is_agent_profane': False, 'is_customer_profane': False}","{'is_agent_profane': False, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [1, 3], 'verification': [1, 2, 3]}","{'violation': False, 'reason': ""Sensitive information (balance of $450) was only disclosed by the agent after the customer's identity was successfully verified using Date of Birth and address. The credit card number was provided by the customer after verification for payment processing.""}"
f5f05257-aaa0-4194-b84c-36339c4e0659,"{'is_agent_profane': True, 'is_customer_profane': False}","{'is_agent_profane': True, 'is_customer_profane': False}","{'violation': False, 'reason': 'Verification done before sharing sensitive info.', 'sensitive': [3], 'verification': [1]}","{'violation': False, 'reason': ""Sensitive information (outstanding balance) was disclosed only after the customer's identity was successfully verified through their birth date and address.""}"
